id	original_title	french_title	romanized_title	language	release_year	runtime	genres	avg_rating	vote_count	directors	writers	budget	revenue	production_companies	production_countries	poster_path	trailer_url	kw_tmdb	kw_imdb	plot
tt0493247	銀色の髪のアギト	Origine	Gin-iro no kami no Agito	Japanese	2006	95	Animation, Adventure, Drama, Family, Fantasy, Sci-Fi	6.3	4855			0	0	GONZO, Media Factory	Japan	/thuLF5bxRScCSnq4CrTxBOQsh0b.jpg		dystopia, anime	2300s, 24th century, future, forest, post apocalypse	"It is 300 years into the future. Earth's environment had been devastated by mankind's own foolish plans and humankind is beleaguered by the sentient forests which they have awoken. The world balance is tipped when a young boy named Agito stumbles across a machine that glowed in a strange blue hue inside a forbidden sanctuary. The machine, which has preserved a beautiful girl named Tula from the past, is activated. Tula has a ""mission"" that had been entrusted to her by the past ..."
tt0495074	暴力街	Quartier violent	Bôryoku gai	Japanese	1974	96	Action, Crime, Drama	6.9	463	Hideo Gosha	Hideo Gosha	0	0	Toei Company	Japan	/3LqcnoWXW29b7gKzgmlMrDliVQl.jpg		yakuza, gang war	yakuza, chicken farm, man disguised as a woman	A retired yakuza is caught in the middle of a growing conflict between two rival clans.
tt0495596	ゲド戦記	Les contes de Terremer	Gedo senki	Japanese	2006	115	Animation, Adventure, Fantasy	6.3	43977	Gorô Miyazaki	Gorô Miyazaki, Hayao Miyazaki	22000000	68625104	Studio Ghibli, Walt Disney Studios Home Entertainment, dentsu Music And Entertainment, GNDHDDT, Hakuhodo DY Media Partners, Mitsubishi, Nibariki, Nippon Television Network Corporation, TOHO, Walt Disney Pictures	Japan	/y0VnJt4eRPMjA1hpJ8f1EFoVaSf.jpg	https://imdb-video.media-imdb.com/vi964953625/1434659607842-pgv4ql-1616198111209.mp4?Expires=1714340512&Signature=l32NTs1qSLEQXubNNcCKBn4j17U0ipgPCUNIT8Z5zf0-iFlXWiQXpF1SW~C0AgyZHgDO-64PjW2tlV~1MaiY1n5u8eYLWV6oPBR2ai1rUYKp1LjmObRNLmtEKz~~phCaQq6HfDeA8ExXYmLDXTLCQ7yADQmffQ9Q0HLiCarUPzq6OmsL6bzkvLeQ0QUpZ3rxStCgotAG8iME0ip-AhS3Otx9mSLgjluVLee9drXAP9MNIwIfw9QQOTr5vjG15Sj~BMHFrKckHGCy4h2XgW4JmobzuczTIP~YPBRhBAt1Srh7cRc58Nela9CU-ZI9ySZ9JbjmpWLrxH5W01kM1-2qzA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	life and death, based on novel or book, magic, sword, dragon, terramar, adult animation, wizard, anime	studio ghibli, magic, wizard, anime animation, dragon	In a mythical land, a man and a young boy investigate a series of unusual occurrences.
tt0495824	เด็กหอ	Le pensionnat	Dek hor	Thai	2006	111	Drama, Horror, Mystery	6.8	2184	Songyos Sugmakanan	Songyos Sugmakanan	0	0	Hub Ho Hin Films, GMM Tai Hub (GTH)	Thailand	/d20Sxlt4JqZFiQFZnay7rih3OCY.jpg		rescue, adultery, friendship, drowning, nightmare, parent child relationship, boarding school, thailand, dormitory, swimming pool, coming of age, flashback, little boy, outcast, young boy, guilt, death, ghost story, ghost, boys' boarding school, boys' school, cry wolf	pubic hair, reference to pubic hair, swimming pool, boarding school, thailand	Every dorm has a tale. But this tale, you will never forget.
tt0496386	宝葫芦的秘密	Le secret de la gourde magique	Bao hu lu de mi mi	Chinese Simplified	2007	85	Adventure, Comedy, Drama, Family, Fantasy	5.1	874			0	0	Centro Digital Pictures Ltd., China Film Group Corporation, Walt Disney Pictures	China, Hong Kong, United States of America	/uwJilsNFXDpdI6UNd2IJgL3R2GN.jpg	https://imdb-video.media-imdb.com/vi719716633/1434659607842-pgv4ql-1564053840998.mp4?Expires=1714340515&Signature=YRZB6BNtEenFJDX7C0rMNuBbCMwayBQsWHpWJhhiQ3NJmdIwEcKgyKl47K4~3URD9EU7GhQkFIlWaEJlcMQyeC2tif~SUyxQW1mG5-56LgSh9dBN6~9TLpj8dcKFxelMxjmsEQJHzZHpH0eAiVpzjhmSPaNtcl4-9930FUt0-he7I8NW9w971P~HiiSv9hxuebHcAIlJKuw5cqKeZfVINy~FtJ55ecguuSAqeXyecxX7EfY3nJQieqnpQQtLH0y1zkBMu-mdQkd2OTFgjKtM5ZEXrPNJUYRMQgHXqHj9tUZMfv-xzXhsss32oYdVfe~zk7nd~lk4z14veiq~JnrJdQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA		gourd, wish, wish fulfillment, young boy, magical fruit	A boy learns the meaning of work after a magic gourd grants him anything he wants.
tt0497083	看车人的七月	Un père à Pékin	Kan che ren de qi yue	Chinese Simplified	2004	0	Drama	7.2	89	Zhanjun An	Zhanjun An	0	0			/7xjOg3RH9qhya4HWKTWWCQYYw7k.jpg			beijing china, violence, vengeance, single father, school	Middle-aged Du is a divorced man who works as a parking attendant. He falls in with a beautiful divorced lady Song. Du marries Song in spite of his son's objection. Everything gets out of hand when Song's ex-husband gets released from prison and goes back on his word of the divorce agreement.
tt0497137	싸이보그지만 괜찮아	Je suis un cyborg	Ssa-i-bo-geu-ji-man-gwen-chan-a	Korean	2006	105	Comedy, Drama, Romance	6.9	25825	Park Chan-wook	Park Chan-wook	0	4354510	Moho Film, CJ Entertainment	South Korea	/x48ecVD1HbfQh3KZeK6LwRgVrOl.jpg	https://imdb-video.media-imdb.com/vi3358114585/1434659607842-pgv4ql-1642280902476.mp4?Expires=1714340519&Signature=Rm859k8X4ZB605MwDNRFMhdIplzJdj~QQUNtu5uIJUvf9nekb7iIWUOniwzm7CNs5uIsL6Gy2GDDUyhRg98HLhm9bImKBr-bqFwKUBTiLHBY6eebxtYLupaozFSnhkvrHIM3vUPn~srqpyW5eZkJgr2FyGJ52lIcUEBmGQOWOLKsy1cQeincLZJ8z2eKphPCkXZUpbzkddSGe8c7x5fKfOTuIL0wTH1jcfwPrsXgQFkkG098VPHk8Z6XNf5UxFAikVMiNSOPIyh9WlxbJGBvV95OKCXQqa86EG7Ib9uu-EodZ7MFFJwXUUlfPVTmDxnWgXY3-Q5xbXwz~XbnSN~S1g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	grandparent grandchild relationship, submachine gun, lunatic asylum, patient, psychiatrist, psychiatric ward	six word title, female protagonist, female psychiatric patient, female cyborg, south korea	A girl who thinks she is a combat cyborg checks into a mental hospital, where she encounters other psychotics. Eventually, she falls for a man who thinks he can steal people's souls.
tt0497986	시간	Time	Shi gan	Korean	2006	97	Drama, Mystery, Romance	7.1	12860	Kim Ki-duk	Kim Ki-duk	0	14742	Happinet Pictures, Kim Ki Duk Film	Japan, South Korea	/3rB7l4rYzXUpVNEsboQQETtt5zl.jpg			woman, face, surgeon, photograph, jealousy	To save her relationship, a woman puts herself through extensive plastic surgery.
tt0498311	鬼域	Re-cycle	Gwai wik	Chinese Traditional	2006	108	Fantasy, Horror, Mystery, Thriller	6.0	5192	Oxide Chun Pang	Oxide Chun Pang	0	0	Magic Head Film Production, Universe Entertainment	Hong Kong, Thailand	/8zZQ0UBeA3UbdhgqCURHK0VymIY.jpg		parent child relationship, hallucination, confusion, spirituality, alternate reality	downward spiral, mind bending, writer, supernatural power, family relationships	A writer wants to get a glimpse of some genuine supernatural occurrences while doing research for a novel, but her experiences lead her down a dark path as she witnesses vivid hallucinations and begins to lose her grip on reality.
tt0498465	あらしのよるに	La Vallée d'émeraude	Arashi no yoru ni	Japanese	2005	110	Animation, Adventure, Drama, Family	6.9	1288	Gisaburô Sugii	Gisaburô Sugii	0	16517526	Shogakukan, Sedic International, TOHO, MBS, Hakuhodo DY Media Partners, TBS	Japan	/4YWTD0MZtf0RItKMQpgvuqHuFHq.jpg		friendship, wolf, forest, goat, anthropomorphism, animal, anime	snow adventure, furry, anime animation, gay, homosexual	After meeting on a stormy night, a goat Mei and a wolf Gabu become sworn friends. However, trouble sets afoot among the two unlikely friends after their secret gets out, putting them in a perilous yet amazing adventure.
tt0498536	名探偵コナン 探偵たちの鎮魂歌（レクイエム）	Le Requiem des détectives	Meitantei Conan: Tanteitachi no requiem	Japanese	2006	110	Animation, Action, Adventure, Crime, Family, Mystery, Thriller	7.1	2081	Yasuichirô Yamamoto		0	0	TMS Entertainment, TOHO	Japan	/4nWSBZBOP6NSGuBoGQEiIg03lJg.jpg			anime animation, detective, tenth part, sequel, character name in title	Conan and Kogoro Mori was tasked to solve a crime on a given time. The lives of their loved ones(as well as their own) are on the line. Solving the mystery means saving everyone.
tt0498545	Nuk leng klong yao	Muay Thai Assassin: Le sang du dragon	Nuk leng klong yao	Thai	2001	85	Action	6.5	57	Panna Rittikrai		0	0		Thailand	/x4o4ZT0LUR7KwQhDby6bd0JDJHB.jpg		martial arts, muay thai		A mysterious clan of assassins versed in traditional techniques of Muay Thai Boxing took control of the empire of Siam. Enslaved and humiliated, the people must rebel to preserve their freedom. A war with bare hands is preparing for peace. Freedom after their fists, certain death after the battle: only the mystical power of Muay Thai warriors will ensure their victory!
tt0499274	용서받지 못한 자	The Unforgiven	Yongseobadji mothan ja	Korean	2005	121	Drama	6.8	390	Yoon Jong-bin	Yoon Jong-bin	0	0	A&D Pictures, Chungeorahm Film	South Korea	/8tgwsx7SizQppaJyhInlFFAccXX.jpg		army, korean army		He just wanted to be a good man..
tt0756204	ไฉไล	Chai-Lai: Espionnes de charme	Chai lai	Thai	2006	97	Action, Comedy	4.6	474	Poj Arnon	Poj Arnon	1070650	0	WR Universal Group, Sahamongkolfilm	Thailand	/wdMqk7joEZs76C72VHR14oC2nC2.jpg		undercover	gun, weapon, girls with guns, world cinema, 2000s	Five undercover agents, each with her own specialty, must combat international terrorists who have come to Thailand. They must use every resources available and known to them as this mission will be one that is unlike any they have known.
tt0757215	흡혈형사 나도열	Vampire Cop Ricky	Heubhyeol hyeongsa na do-yeol	Korean	2006	110	Action, Comedy, Crime, Fantasy, Romance	5.1	294	Si-myung Lee	Se-Gyeom Kim	0	0	Chungeorahm Film, Showbox	South Korea	/7b7o8jIleIttS96ykCbKVNmM9ga.jpg			superhero, superhero action, superhero fantasy	A mosquito from Transylvania finds its way to Seoul where it bites Na Do-yol, a corrupt police officer. Soon after he begins to develop a thirst for blood, and finds out that he has vampire super powers whenever he becomes sexually aroused. When Do-yol's past misdeeds come back to threaten his partner and girlfriend, he decides to clean up his act and sets out for revenge.
tt0758742	デスノート	Death Note - Le film	Death Note: Desu nôto	Japanese	2006	126	Crime, Drama, Fantasy, Mystery, Thriller	7.5	31803	Shûsuke Kaneko		20000000	29667169	Nippon Television Network Corporation, Shueisha, Shochiku, VAP, Nikkatsu Corporation, Horipro, Warner Bros. Japan	Japan	/97nEMqXvr5STlFuhACmL8xSrH8f.jpg	https://imdb-video.media-imdb.com/vi1653719833/1434659607842-pgv4ql-1633288071849.mp4?Expires=1714340537&Signature=ZPFXWiXQHFIywy3lYAnhLZhTq5AfzCtZMsTEB0ObxT8m26Lr~Aw26FgDjtPwCX0U77L8BGMdywL0V2OMep5wHRekz7fgWq8JwvzxFidu~UwLGp-dYAhZp-nA7JSM9DyKX9U7SQRwChcgIWut8pnA2y~kDssn~sCn2bg~R0RVj0MhTB5n9Tdb7Lu7Z4sFMXSrjOwXuF7wRbfyy0Is1aH3VavlB~Ba9vYUPIny283aGdRoPZLTkXEQxm8POpb9MNKJKiwP4I1LqJnLYof5giMj08BV8hyXcfP5ZoxsgTefVG3rFid7uTmGuMqeNR2gDkWSvFvj~L1UsGo9x2CGcPMOeA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	suicide, police, heart attack, fbi, moral ambiguity, notebook, remake, murder, serial killer, tokyo, japan, based on manga, criminal, death, father son relationship, shinigami, japanese, supernatural power, psychotronic film, battle of wits	live action remake of anime, serial killer, based on comic book, tokyo japan, based on manga	A battle between the world's two greatest minds begins when Light Yagami finds the Death Note, a notebook with the power to kill, and decides to rid the world of criminals.
tt0762073	박쥐	Thirst, ceci est mon sang...	Bakjwi	Korean	2009	134	Drama, Fantasy, Horror, Romance	7.1	51233	Park Chan-wook	Park Chan-wook	5000000	13085023	CJ Entertainment, Moho Film, Focus Features	South Korea	/sFgvkGpXLTydvHqBCXw54OB8R0h.jpg	https://imdb-video.media-imdb.com/vi3566061337/1434659607842-pgv4ql-1692034924657.mp4?Expires=1714340540&Signature=nD0MOS1byOIOIu5dsAAPxHZxDR8qXC6zzrh2utspWqYnJx0tEnnwhtUS8Acf6OcESfx86m7wY5RxBBefzfrtR82pCmkWAjyBAMzSpYPqq3OmJH1heC1Ny11oBNPZ4xTaYAIOqFD9~hLOdOFdz1AuwIZ8JoJ5vMXvC0EH9516o2MnqXNbs39GLR8UdI6fSdBKFYjIwEeQzdO82wCsSZ7mcTxNCFGaiuBgrAtkskW~L9Wpg4Q7tQDzXX9QQROD-e46uL4xxN7m~HUPYFPGsCQF9fPrrR4KMo6R1kYHrSP-rth1fAJM7-mj7odiFSi6cYmKsRvoWslVUJ~bLWp~~GWAlA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	vampire, priest, self mutilation, childhood friends, blood transfusion, confessional, catholic guilt, lesion, jumping off a building	vampire, 2000s, wheelchair, female rear nudity, female nudity	Through a failed medical experiment, a priest is stricken with vampirism and is forced to abandon his ascetic ways.
tt0768120	嫌われ松子の一生	Memories of Matsuko	Kiraware Matsuko no isshô	Japanese	2006	130	Comedy, Drama, Musical, Mystery	7.8	8701	Tetsuya Nakashima	Tetsuya Nakashima	0	0	TBS, Amuse Soft Entertainment	Japan	/5epiVAQYPFcNL3R81ZGEOZFwh1H.jpg		musical	murder, prison, teacher, suicide, family relationships	When Matsuko is murdered, her nephew, Sho, gets to progressively unveil the many details of her mysterious past, discovering she wasn't just a forgotten outcast and had led an intriguing yet bizarre life.
tt0769507	太阳照常升起	Le soleil se lève aussi	Tai yang zhao chang sheng qi	Chinese Simplified	2007	116	Drama, Fantasy	7.2	2547	Wen Jiang	Wen Jiang	0	0	Huayi Brothers Advertising, JCE Movies, Beijing Bu Yi Le Hu Film Company, Lotus Entertainment	China	/heauthXXqsaKLcajxsGhyxQBetK.jpg			astronomical object in title, campus, gobi desert, 18 year old boy, 18 year old	Jiang Wen stars in his third directorial work that boasts a stellar cast including Joan Chen, Anthony Wong and Jaycee Chan. A polyptych of interconnected stories in different time-zones, shifting between a Yunnan village, a campus, and the Gobi Desert.
tt0770722	蒼き狼 地果て海尽きるまで	Genghis Khan à la conquête du monde	Aoki Ôkami: chi hate umi tsukiru made	Japanese	2007	136	Action, Adventure, Drama, History, War	6.2	901	Shin'ichirô Sawai	Takehiro Nakajima, Shoichi Maruyama	30000000	0	KADOKAWA	Japan	/8RaAY1oO0PU8epRKyZ1W9QmlTCr.jpg			mongol empire, japanese drama, live action adaptation, genghis khan, asia	Epic sweep and intimate details flow together to paint the story of Temujin, the man who became Genghis Khan.
tt0780503	どろろ	Dororo	Dororo	Japanese	2007	139	Action, Adventure, Fantasy, Horror	6.4	2969	Akihiko Shiota	Masa Nakamura, Akihiko Shiota	0	0	Twins Japan, TOHO	Japan	/vEM9WY9ufaIeX8xHdHyJ8H2udNz.jpg		sword fight, decapitation, shaman, katana sword	live action remake of anime, character name as title, sword and sorcery, katana sword, decapitation	A female warrior who was raised as a man joins a young samurai's quest to recover 48 of his body parts from 48 demons and to avenge her parents death.
tt0781084	スケバン刑事 コードネーム=麻宮サキ	Tokyo Girl Cop	Sukeban deka: Kôdo nêmu = Asamiya Saki	Japanese	2006	98	Action	4.9	1191	Kenta Fukasaku	Shoichi Maruyama	0	0	Toei Company	Japan	/atuLBXMZmLljTVIoZAhsa1XzXkd.jpg		female martial artist, yo yo, sukeban deka	yo yo, school, website, undercover cop, self mutilation	"Recruited by a clandestine police organization, ""K"" must stop a plot by student radicals to create anarchy in Japan. Armed with a hi-tech steel yo-yo, and a new name (Asamiya Saki), she must infiltrate an elite high school to find the terrorists but finds an even more sinister plan is about to unfold."
tt0781421	芒种	Grain in Ear	Mang zhong	Chinese Simplified	2005	109	Drama	6.9	128	Lu Zhang	Lu Zhang	0	20277	DOO ENTERTAINMENT COMPANY	China, South Korea	/5CGD02G7pmi0bTLTca1flndqBsl.jpg				Cui, a young Korean mother living on the outskirts of Chinese society, has a husband in jail and a son to support. She barely makes a living selling kimchi to workers along the side of a bleak, industrial road. A love affair with a fellow Chinese-Korean leads to tragic consequences as Cui struggles against the vulnerability of her position.
tt0781599	黒い太陽	Le Soleil noir	Kuroi taiyô	Japanese	1964	95	Crime, Music, Thriller	6.7	484	Koreyoshi Kurahara	Nobuo Yamada	0	0	Nikkatsu Corporation	Japan	/fNqOnFKnZbY4mziRNT0xuAGCKYR.jpg			yakuza, sequel	One is a young, jazz-obsessed Japanese drifter and other is a black American GI on the lam in Tokyo. The two outsiders become outlaws and the movie depicts their growing bond as an alternately absurd and tragic culture clash.
tt0784145	風を見た少年	Porté par le vent	Kaze wo mita shônen	Japanese	2000	97	Animation, Action, Adventure, Drama, Fantasy, Sci-Fi	6.1	218	Kazuki Ômori	Izuru Narushima, Kazuki Ômori	0	0	Brain's Base	Japan	/hhshXn2w88U9dgfnGsFtVwjrX6.jpg		based on novel or book, coming of age, super power, military, anti war, anime	boy, girl, flying, magic, violence	A boy has a powerful gift, a war hungery government comes to use him to create a weapon. He learns the origins of his power and units a people to over throw the evil government.
tt0785035	องค์บาก 2	Ong-Bak 2, la naissance du dragon	Ong Bak 2	Thai	2008	98	Action	6.2	31854	Panna Rittikrai	Panna Rittikrai	8500000	8936663	Iyara Films, Sahamongkolfilm	Thailand	/sGyB8kVPQsofyQV1T0jE2d6k4q4.jpg	https://imdb-video.media-imdb.com/vi88539673/1434659607842-pgv4ql-1616199725288.mp4?Expires=1714340559&Signature=tCF~yDvPXiXZot0sx-TCPaaUq8SgzBA~lKU8EbKVLJyYM2aeiMypsxQxzW6SCO9EXU0KV-Kxg4zSQk5AxPYLyAN00mESIwbTH4XkLZecUM2co4t3SMrKQ83mNjPy6mYGELMPjuVmsuHiWGUxGerskTUq2Q6eRlZ9M6UdESV8nOuzFhJ33BP3bp~Yca5K6Iv4VpJ6ixkjoT7zUb-qpy8yCShxvNFL7pPlWuHzMxFQOoSg~f1Ong7gaoYcav2-9NjUGXOS79Kxh-3CzWU1ogOFh1aIlHCNF~E0LnMerjoo4uR~olasb2thMgp5mnEkcM5N2ZRpD-ABaebi4Fb9TZe-2Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	martial arts, thailand, sequel, muay thai, revenge, slave trade, elephants	year 1431, late middle ages, middle ages, medieval times, martial arts action	A young Thai boxer learns the skills and inner meaning of martial arts.
tt0790786	武术之少年行	Wushu	Wushu	Chinese Simplified	2008	99	Action, Drama, Family	5.8	776	Antony Szeto		4000000	0		Hong Kong	/xims8UJUe91CPnwobdNwpy1kIMK.jpg	https://imdb-video.media-imdb.com/vi4013360153/MV5BZWVlZWUzYjItMjU4OC00MTlhLTkwMzktZjE0MWE4NzJjNmU5XkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1714340560&Signature=RgUr9d7sRRZbU5HdBqIYvfQtSolcK~c9QocVHGRIdFVa3sq~abm89wqHKMroGLo4sj0Nxj-PYJHCEJt8Bv0Iz58qlcTutH4cKSRiqaPmTY4qTdelVw0JNV-8JJthxgM9-QlC0sBIV-G2d2XrcHPI3XKwAaIIg4Q~DrCAcMhk0aNOFXEDCxOKr1M5AVdITjp6GnuGWRdJxzUX-n6BXEVF23qKaBIhusE~1wGiDKe3D6ApF9oB~JSdaVqWPSTHn2T8kpi4uiCSsrmkmPwq9DIrwBqrdApZ3PSTR5E6uaaebwC7QMXAxANU-Mq4DFtEw25fzjjEivlpKiGKgz~LdR7T4w__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	martial arts, showdown, sword, medal, coach, tournament, duel, kendo, staff, spear, combat, picture, origami, wushu	martial arts action, wushu, kidnapping, school, martial arts	Ten years ago, five students joined a martial arts school and learned the disciplines of Wushu and the bonds of friendship. Today, both will be put to the test after they and a former student stumble into a child kidnapping ring.
tt0791188	劇場版 NARUTO -ナルト- 大激突!幻の地底遺跡だってばよ	Naruto, le film : La Légende de la pierre de Guelel	Gekijô-ban Naruto: Daigekitotsu! Maboroshi no chitei iseki dattebayo!	Japanese	2005	96	Animation, Action, Adventure, Comedy, Drama, Fantasy	6.4	5108	Hirotsugu Kawasaki	Hirotsugu Kawasaki	0	10200000	dentsu, Aniplex, Shueisha, TV Tokyo, Pierrot, Bandai Visual	Japan	/itKMldwL6uhUZYO3X78NOFU4zzO.jpg		anime	mature animation, for grown ups animation, based on comic, ninja	Naruto, Shikamaru and Sakura are on a mission to deliver a lost pet to a village when a mysterious knight appear to confront them.
